0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
0,#AAPIHeritageMonth and #Mermay A quick iPad #sketch of an #Asian #mermaid  to mark the start of May! I won’t post mermaids every day but will aim for one a week! :) Wishing you a good weekend ahead. #kidlitart #illustraiton #mermaids #childrensbookillustration #art #procreate https://t.co/ppSJmDMWXC
1,#AAPIHeritageMonth begins today! We loved this article from @womenofsv featuring 12 Asian &amp; Pacific Islander women in technology. Get to know them here ⬇️ https://t.co/vDxNDKeaD3
1,#AAPIHeritageMonth begins today! We loved this article from @womenofsv featuring 12 Asian &amp; Pacific Islander women in technology. Get to know them here ⬇️ https://t.co/vDxNDKeaD3
1,#AAPIHeritageMonth begins today! We loved this article from @womenofsv featuring 12 Asian &amp; Pacific Islander women in technology. Get to know them here ⬇️ https://t.co/vDxNDKeaD3
1,#AAPIHeritageMonth begins today! We loved this article from @womenofsv featuring 12 Asian &amp; Pacific Islander women in technology. Get to know them here ⬇️ https://t.co/vDxNDKeaD3
1,#AAPIHeritageMonth begins today! We loved this article from @womenofsv featuring 12 Asian &amp; Pacific Islander women in technology. Get to know them here ⬇️ https://t.co/vDxNDKeaD3
1,#AAPIHeritageMonth begins tomorrow. As we celebrate throughout May we want to state that we continue to be inspired by the activism that is taking place in Pittsburgh and around the country to stop hate and violence against AAPI communities. (1/4) https://t.co/WdaTycNWnS
0,#AAPIHeritageMonth celebrates the voices cultures and contributions of #AAPI communities throughout history. We will be sharing rolling spotlights of voices from the Jackson Lewis family on our LinkedIn Facebook and Instagram pages throughout the month; stay tuned! https://t.co/w0l2Bbuk7G
0,#AAPIHeritageMonth celebrates the voices cultures and contributions of #AAPI communities throughout history. We will be sharing rolling spotlights of voices from the Jackson Lewis family on our LinkedIn Facebook and Instagram pages throughout the month; stay tuned! https://t.co/yIHoaRPpno
1,#AAPIHeritageMonth Chandrasekhara Venkata Raman won the Nobel Prize for Physics in 1930 for his pioneering work on scattering of light. He also was the first to investigate the harmonic nature of the sound of the Indian drums such as the tabla and the mridangam. https://t.co/CWnEHFoguk
0,#AAPIHeritageMonth Dr. Mabel Ping-Hua Lee was a prominent figure in NYC's suffragist movement. The passage of the 19th Amendment guaranteed the right to vote to all female citizens; however Lee still couldn't vote via the Chinese Exclusion Act. More here: https://t.co/azgKtXJkqH https://t.co/wT9lUYoGds
1,#AAPIHeritageMonth featured drink of the day: Manila Mai Tai. This refreshing blend of #rum #lime orgeat and #gingerbread #hibiscus tea gomme syrup transports you to bustling and colorful #Manila #Philippines.   Available at #SundaNashville. https://t.co/No8lAqcRCM
1,#AAPIHeritageMonth featured drink of the day: Manila Mai Tai. This refreshing blend of #rum #lime orgeat and #gingerbread #hibiscus tea gomme syrup transports you to bustling and colorful #Manila #Philippines.   Available at #SundaNashville. https://t.co/No8lAqcRCM
1,#AAPIHeritageMonth featured drink of the day: Manila Mai Tai. This refreshing blend of #rum #lime orgeat and #gingerbread #hibiscus tea gomme syrup transports you to bustling and colorful #Manila #Philippines.   Available at #SundaNashville. https://t.co/No8lAqcRCM
1,#AAPIHeritageMonth featured drink of the day: Manila Mai Tai. This refreshing blend of #rum #lime orgeat and #gingerbread #hibiscus tea gomme syrup transports you to bustling and colorful #Manila #Philippines.   Available at #SundaNashville. https://t.co/No8lAqcRCM
0,#AAPIHeritageMonth Happy to see @APA_Planning recognize @UCLALuskin's Professor Paul Ong as an AAPI who has advanced the field of urban planning! It's been a great honor to work with him and learn about his contributions towards greater equity and inclusion in our cities.
1,#AAPIHeritageMonth has arrived so here's a thread I'll update periodically of some of the AAPI creative works that have shaped me over the years. First up A GREAT WALL (1986) directed by Peter Wang. First non-stereotypical Asian American family I ever saw on the big screen. https://t.co/TcKCe0TOTz
1,#AAPIHeritageMonth has arrived so here's a thread I'll update periodically of some of the AAPI creative works that have shaped me over the years. First up A GREAT WALL (1986) directed by Peter Wang. First non-stereotypical Asian American family I ever saw on the big screen. https://t.co/TcKCe0TOTz
1,#AAPIHeritageMonth has arrived so here's a thread I'll update periodically of some of the AAPI creative works that have shaped me over the years. First up A GREAT WALL (1986) directed by Peter Wang. First non-stereotypical Asian American family I ever saw on the big screen. https://t.co/TcKCe0TOTz
1,#AAPIHeritageMonth has arrived so here's a thread I'll update periodically of some of the AAPI creative works that have shaped me over the years. First up A GREAT WALL (1986) directed by Peter Wang. First non-stereotypical Asian American family I ever saw on the big screen. https://t.co/TcKCe0TOTz
1,#AAPIHeritageMonth has arrived so here's a thread I'll update periodically of some of the AAPI creative works that have shaped me over the years. First up A GREAT WALL (1986) directed by Peter Wang. First non-stereotypical Asian American family I ever saw on the big screen. https://t.co/TcKCe0TOTz
1,#AAPIHeritageMonth has arrived so here's a thread I'll update periodically of some of the AAPI creative works that have shaped me over the years. First up A GREAT WALL (1986) directed by Peter Wang. First non-stereotypical Asian American family I ever saw on the big screen. https://t.co/TcKCe0TOTz
1,#AAPIHeritageMonth has arrived so here's a thread I'll update periodically of some of the AAPI creative works that have shaped me over the years. First up A GREAT WALL (1986) directed by Peter Wang. First non-stereotypical Asian American family I ever saw on the big screen. https://t.co/TcKCe0TOTz
1,#AAPIHeritageMonth has arrived so here's a thread I'll update periodically of some of the AAPI creative works that have shaped me over the years. First up A GREAT WALL (1986) directed by Peter Wang. First non-stereotypical Asian American family I ever saw on the big screen. https://t.co/TcKCe0TOTz
1,#AAPIHeritageMonth has arrived so here's a thread I'll update periodically of some of the AAPI creative works that have shaped me over the years. First up A GREAT WALL (1986) directed by Peter Wang. First non-stereotypical Asian American family I ever saw on the big screen. https://t.co/TcKCe0TOTz
0,#AAPIHeritageMonth here are some resources friends and I put together in undergrad in collaboration with @UCBerkeley Ethnic Studies Library. https://t.co/8rfNSZJZLH
0,#AAPIHeritageMonth here are some resources friends and I put together on undergrad in collaboration with @UCBerkeley Ethnic Studies Library. https://t.co/8rfNSZJZLH
1,#AAPIHeritageMonth Highlight: A TEAM OF THEIR OWN by @sethberkman .  The inspiring unlikely story of the American Canadian South Korean and even North Korean women who joined together to form Korea’s first Olympic ice hockey team.  Pick up your copy at https://t.co/dAWgzmEY56 https://t.co/kEF1hsQESJ
0,#AAPIHeritageMonth Imagine being a Japanese American person living your life along Washington's west coast when Executive Order 9066 was signed. What would each of these hospital workers have experienced leading up to this sun-lit photo at Minidoka in 1945?  WSHS ID 1994.19.5.4.4 https://t.co/I620PnDEwo
0,#AAPIHeritageMonth is a chance to highlight the cultural and historical contributions of Asian Americans and Pacific Islanders to our communities. Take some time this month to learn more about #AAPI stories and traditions and pay tribute to these rich and diverse communities. https://t.co/YDkDuxSltb
0,#AAPIHeritageMonth is a perfect opportunity for everyone in Seattle throughout Washington and across America to unite in committing to end these disgusting attacks once and for all.
0,#AAPIHeritageMonth is a perfect opportunity for everyone in Seattle throughout Washington and across America to unite in committing to end these disgusting attacks once and for all.
0,#AAPIHeritageMonth is a perfect opportunity for everyone in Seattle throughout Washington and across America to unite in committing to end these disgusting attacks once and for all.
0,#AAPIHeritageMonth is a perfect opportunity to say it loud and say it proud:   🗣️Stop fetishising and hypersexualising Asian women  🗣️Stop fetishising and hypersexualising Asian women  🗣️Stop fetishising and hypersexualising Asian women  RT if you agree. 📷 @michaela_silvis98 https://t.co/wsRdYTTt2M
0,#AAPIHeritageMonth is a time to acknowledge all the pain and hardship the AAPI community has faced to grieve with them as they remember the pain of those who came before and to celebrate every beautiful soul that comes from the most rich and diverse area on our planet.
0,#AAPIHeritageMonth is a time to acknowledge all the pain and hardship the AAPI community has faced to grieve with them as they remember the pain of those who came before and to celebrate every beautiful soul that comes from the most rich and diverse area on our planet.
0,#AAPIHeritageMonth is a time to recognize and celebrate the the cultures traditions &amp; history of Asian Americans &amp; Pacific Islanders in the United States. Check out our list of titles for all ages that are perfect for this month &amp; throughout the year📚🔗https://t.co/3bqkzIAs2N https://t.co/Ia5POCJHzL
0,#AAPIHeritageMonth is a time to recognize and celebrate the the cultures traditions &amp; history of Asian Americans &amp; Pacific Islanders in the United States. Check out our list of titles for all ages that are perfect for this month &amp; throughout the year📚🔗https://t.co/3bqkzIAs2N https://t.co/Ia5POCJHzL
0,#AAPIHeritageMonth is a time to recognize and honor the incredible role AAPIs have played in shaping our nation.   We must also stand alongside the AAPI community to stop Asian hate and to declare that racism and bigotry have no place in our society. https://t.co/84Yhndsczv
0,#AAPIHeritageMonth is a time to recognize and honor the incredible role AAPIs have played in shaping our nation.   We must also stand alongside the AAPI community to stop Asian hate and to declare that racism and bigotry have no place in our society. https://t.co/84Yhndsczv
0,#AAPIHeritageMonth is a time to recognize and honor the incredible role AAPIs have played in shaping our nation.   We must also stand alongside the AAPI community to stop Asian hate and to declare that racism and bigotry have no place in our society. https://t.co/84Yhndsczv
0,#AAPIHeritageMonth is a time to recognize and honor the incredible role AAPIs have played in shaping our nation.   We must also stand alongside the AAPI community to stop Asian hate and to declare that racism and bigotry have no place in our society. https://t.co/84Yhndsczv
0,#AAPIHeritageMonth is a time to recognize and honor the incredible role AAPIs have played in shaping our nation.   We must also stand alongside the AAPI community to stop Asian hate and to declare that racism and bigotry have no place in our society. https://t.co/84Yhndsczv
0,#AAPIHeritageMonth is a time to recognize and honor the incredible role AAPIs have played in shaping our nation.   We must also stand alongside the AAPI community to stop Asian hate and to declare that racism and bigotry have no place in our society. https://t.co/84Yhndsczv
